step,time,cmd_vx,cmd_vy,cmd_wz,V_hat,Q_val,threshold,alpha,n_iters,filtered_abs_max,filtered_norm,delta_target_abs_max,delta_target_norm,roll,pitch,active,filtered_pb_0,filtered_pb_1,filtered_pb_2,filtered_pb_3,filtered_pb_4,filtered_pb_5,filtered_pb_6,filtered_pb_7,filtered_pb_8,filtered_pb_9,filtered_pb_10,filtered_pb_11,walk_target_pb_0,walk_target_pb_1,walk_target_pb_2,walk_target_pb_3,walk_target_pb_4,walk_target_pb_5,walk_target_pb_6,walk_target_pb_7,walk_target_pb_8,walk_target_pb_9,walk_target_pb_10,walk_target_pb_11,action_pb_0,action_pb_1,action_pb_2,action_pb_3,action_pb_4,action_pb_5,action_pb_6,action_pb_7,action_pb_8,action_pb_9,action_pb_10,action_pb_11
259,5.193207263946533,0.0,0.0,0.0,-0.3393182158470154,-0.3393182158470154,-0.3376216247677803,1.0,0,0.13949215412139893,0.18058934807777405,0.04184764623641968,0.05417678877711296,-0.051251232624053955,0.00013068954285699874,1,0.010055349,0.0048080687,0.02412593,0.001414042,-0.004910818,-0.08161709,0.033657312,-0.054745335,-0.010982909,0.13949215,-0.017447494,0.034724496,-0.058393296,0.9300164,-1.8513944,-0.11991806,0.9575341,-1.8740851,0.025493436,0.9969308,-1.9020745,0.07994418,0.81447613,-1.8181357,-0.05537669,0.93145883,-1.8441566,-0.11949385,0.9560608,-1.8985702,0.03559063,0.9805072,-1.9053693,0.121791825,0.8092419,-1.8077184
260,5.215059995651245,0.0,0.0,0.0,-0.3500545620918274,-0.3500545620918274,-0.34830428928136825,1.0,0,0.0793900340795517,0.18110448122024536,0.02381701022386551,0.05433133617043495,-0.07789753377437592,-0.005883301142603159,1,-0.010712235,-0.06316441,0.02406193,-0.006272985,-0.04939901,-0.05281895,-0.06968318,-0.062472083,-0.057782385,0.079390034,-0.041442107,0.052233797,-0.07710944,0.9274024,-1.8258529,-0.10355623,0.9528769,-1.8525721,0.027388759,1.0123711,-1.9384289,0.07121278,0.8218251,-1.8272173,-0.080323115,0.90845305,-1.8186343,-0.10543813,0.93805724,-1.8684177,0.0064838044,0.99362946,-1.9557636,0.09502979,0.80939245,-1.8115472
261,5.235427141189575,0.0,0.0,0.0,-0.3469913601875305,-0.3469913601875305,-0.34525640338659286,1.0,0,0.07929309457540512,0.1670852154493332,0.023787928745150566,0.05358869209885597,-0.017069844529032707,0.003683511633425951,1,0.079293095,-0.047617808,-0.030714994,0.024518091,-0.03888158,-0.06391778,-0.022817874,0.015550633,-0.014433675,0.04940637,0.05457399,0.076358974,-0.032050632,0.9603471,-1.8758515,-0.07188749,1.0222539,-1.9165978,0.077955574,0.98569554,-1.8927472,0.13621952,0.87071985,-1.8009425,-0.008262703,0.9460618,-1.885066,-0.064532064,1.0,-1.9357731,0.07111021,0.99036074,-1.8970773,0.15104143,0.88709205,-1.7780348
262,5.254720687866211,0.0,0.0,0.0,-0.3492166996002197,-0.3492166996002197,-0.34747061610221863,1.0,0,0.1374833583831787,0.18576282262802124,0.0412449836730957,0.0644889622926712,0.023104382678866386,0.019739700481295586,1,0.080386326,-0.024807036,-0.02887047,-0.004689258,0.0029439996,-0.13748336,0.02442737,-0.053913236,0.050971247,0.03605753,0.00945159,0.013181962,-0.01998289,0.9655378,-1.892624,-0.058755994,1.0324639,-1.937464,0.06594077,0.962792,-1.8217283,0.14918673,0.8760925,-1.7780476,0.0041330103,0.95809567,-1.9012852,-0.06016277,1.0,-1.978709,0.07326898,0.946618,-1.806437,0.16000399,0.87892795,-1.774093
263,5.274803161621094,0.0,0.0,0.0,-0.3313620090484619,-0.3313620090484619,-0.3297051990032196,1.0,0,0.12793977558612823,0.20439580082893372,0.03838193416595459,0.061318762600421906,-0.029784897342324257,0.02119351737201214,1,0.05747127,-0.005311498,0.009145625,0.036680367,-0.0050956816,-0.10830944,0.06701851,-0.049859174,0.02096808,0.12793978,-0.011950433,0.03649673,-0.040490042,0.9388454,-1.8505081,-0.09803679,0.99391323,-1.9227996,0.032333024,0.98322546,-1.881479,0.08632572,0.8283372,-1.8153609,-0.02324866,0.9372519,-1.8477644,-0.087032676,0.99238455,-1.9552925,0.05243858,0.96826774,-1.8751886,0.124707654,0.82475203,-1.8044119
264,5.294651508331299,0.0,0.0,0.0,-0.33816662430763245,-0.33816662430763245,-0.3364757911860943,1.0,0,0.09850405901670456,0.20143355429172516,0.029551208019256592,0.060430049896240234,-0.08345149457454681,0.00792147871106863,1,-0.010996476,-0.0071861264,0.052247033,-0.06197728,-0.004352888,-0.045411926,-0.013677254,-0.09850406,-0.092766725,0.08428079,-0.06972439,0.035920244,-0.072399065,0.91926163,-1.8062912,-0.11305245,0.9500717,-1.8510332,0.027855389,1.0035148,-1.9377476,0.068536766,0.7967814,-1.8240203,-0.07569801,0.9171058,-1.7906171,-0.13164563,0.9487658,-1.8646568,0.023752213,0.97396356,-1.9655776,0.093821004,0.7758641,-1.8132442
265,5.3147876262664795,0.0,0.0,0.0,-0.35807645320892334,-0.35807645320892334,-0.35628607094287873,1.0,0,0.10477378964424133,0.18867358565330505,0.0314321368932724,0.056602075695991516,-0.05721643939614296,-0.00639759236946702,1,0.10477379,-0.05329227,-0.024514643,-0.01756916,-0.028490081,-0.06788768,0.006164961,-0.03759019,-0.043501157,0.055586617,-0.010428838,0.09438237,-0.033753924,0.93609375,-1.8616813,-0.08558331,0.9978591,-1.8588601,0.05453635,1.0098537,-1.9506974,0.08050835,0.790332,-1.7871671,-0.0023217872,0.92010605,-1.8690357,-0.090854056,0.9893121,-1.8792264,0.056385837,0.99857664,-1.9637477,0.09718434,0.7872034,-1.7588524
266,5.333258867263794,0.0,0.0,0.0,-0.3553726077079773,-0.3553726077079773,-0.3535957446694374,1.0,0,0.07786042243242264,0.13762490451335907,0.05995059013366699,0.07256122678518295,0.007669909857213497,0.001906414283439517,1,0.066100925,-0.0202857,-0.012655043,-0.031804852,-0.019320942,-0.07786042,-0.013740198,-0.008063258,-0.018795287,-0.021258138,0.07304067,0.01259404,-0.0052744895,0.9638236,-1.8849148,-0.075095944,1.0599506,-1.9116782,0.08994266,0.95847714,-1.8567446,0.1475544,0.8538029,-1.733642,0.0145557895,0.9577379,-1.8887112,-0.0846374,1.0,-1.9350363,0.0858206,0.95605814,-1.8623832,0.14117695,0.87571514,-1.7298638
267,5.354981422424316,0.0,0.0,0.0,-0.32133328914642334,-0.32133328914642334,-0.31972662270069124,1.0,0,0.21972982585430145,0.33225107192993164,0.06591904163360596,0.11604335159063339,-0.00011253009870415553,0.02348249964416027,1,0.14408132,-0.014594342,-0.024094606,0.10393101,0.013514858,-0.21972983,0.047701046,-0.021976972,0.10060943,0.1023749,-0.06345971,0.046732355,-0.027363911,0.9611985,-1.8692491,-0.077256605,1.0595593,-1.958671,0.046285488,0.95272017,-1.8447715,0.12443703,0.8645168,-1.7900593,0.015860487,0.9568202,-1.8764775,-0.046077304,1.0,-2.02459,0.060595803,0.94612706,-1.8145887,0.15514949,0.8454789,-1.7760396
268,5.375014781951904,0.0,0.0,0.0,-0.33613261580467224,-0.33613261580467224,-0.33445195272564887,1.0,0,0.08840493857860565,0.13382939994335175,0.02652144432067871,0.03999092057347298,-0.06272219866514206,0.027274275198578835,1,-0.009881282,0.014325602,0.04345758,-0.025549386,0.0145826945,-0.08840494,0.028003406,-0.042640172,-0.010210566,0.06225722,-0.008548396,0.01955395,-0.04621529,0.9155868,-1.7714688,-0.11477649,0.9974533,-1.9080188,0.052503325,0.9786079,-1.9205623,0.07832584,0.8038879,-1.8008837,-0.049179673,0.9198845,-1.7584314,-0.12244131,1.0,-1.9345403,0.060904346,0.96581584,-1.9236255,0.097003005,0.8013234,-1.7950175
269,5.394718885421753,0.0,0.0,0.0,-0.3514634370803833,-0.3514634370803833,-0.3497061198949814,1.0,0,0.12207295745611191,0.2447376549243927,0.03662186861038208,0.07342128455638885,-0.08691943436861038,0.01023900043219328,1,0.07436471,-0.043059032,0.022669826,-0.048406444,-0.026239526,-0.039321892,-0.027020862,-0.12207296,-0.12082492,0.052022073,-0.09223941,0.077301376,-0.028399616,0.9422777,-1.7936264,-0.13413827,0.9949354,-1.8606348,0.06346308,0.97838986,-1.9572678,0.059034273,0.77234024,-1.7779541,-0.0060902033,0.92936003,-1.7868255,-0.14866021,0.9870635,-1.8724314,0.05535682,0.941768,-1.9935153,0.07464089,0.7446684,-1.7547637
270,5.414287805557251,0.0,0.0,0.0,-0.3680720329284668,-0.3680720329284668,-0.36623167276382446,1.0,0,0.11688306927680969,0.1905478835105896,0.03605937957763672,0.06745196878910065,-0.04261613264679909,-0.010074896737933159,1,0.11688307,-0.040133923,-0.041363336,0.013487374,-0.014249086,-0.041881982,-0.06751069,-0.025623638,-0.09547874,-0.010679379,0.051318213,-0.010396278,0.007592693,0.9536042,-1.8693151,-0.10978335,1.0360594,-1.8895475,0.09519389,0.9778127,-1.9513535,0.09025292,0.7667162,-1.7125918,0.042657614,0.941564,-1.8817241,-0.10573714,1.0,-1.902112,0.07494068,0.9701256,-1.9799972,0.087049104,0.78211164,-1.7157106
271,5.432992935180664,0.0,0.0,0.0,-0.3449277877807617,-0.3449277877807617,-0.34320314884185793,1.0,0,0.13992814719676971,0.26776206493377686,0.04617774486541748,0.09195614606142044,-0.013513938523828983,-0.002812832361087203,1,0.109882474,-0.041591898,-0.02192973,0.043967355,-0.037880022,-0.13992815,0.0871582,-0.022383306,0.05142395,0.10603428,-0.014786847,0.11072375,-0.00089257956,0.95830166,-1.865433,-0.11564827,1.0461777,-1.9132457,0.092813574,0.9542737,-1.8827199,0.11970021,0.82876915,-1.699842,0.032072164,0.9458241,-1.8720119,-0.10245806,1.0,-1.9552242,0.118961036,0.9475587,-1.8672926,0.15151049,0.8243331,-1.6666249
272,5.455028057098389,0.0,0.0,0.0,-0.3255416750907898,-0.3255416750907898,-0.32391396671533584,1.0,0,0.1863722801208496,0.22640947997570038,0.05591166019439697,0.0704381912946701,-0.05274002254009247,0.018827002495527267,1,0.05992526,-0.020076027,0.03284952,0.058436338,0.022424608,-0.18637228,0.017926836,-0.0038685473,0.04970982,0.058875237,-0.031152505,0.017076472,-0.059075452,0.9365227,-1.7833931,-0.104086444,1.0198314,-1.9399793,0.04386899,0.95663136,-1.9429585,0.100166835,0.82249045,-1.7802992,-0.041097872,0.9304999,-1.7735382,-0.08655554,1.0,-1.995891,0.04924704,0.9554708,-1.9280455,0.117829405,0.8131447,-1.7751763
273,5.47467303276062,0.0,0.0,0.0,-0.34159576892852783,-0.34159576892852783,-0.3398877900838852,1.0,0,0.0929286852478981,0.19613464176654816,0.027878642082214355,0.05884040892124176,-0.09106910228729248,0.0306836124509573,1,-0.058873132,0.0037422078,0.056432735,-0.00091950496,0.014767594,-0.074820675,-0.07703487,-0.042497337,-0.020490928,-0.08676026,0.040788267,-0.092928685,-0.053197097,0.94050914,-1.7266166,-0.115918815,0.9888344,-1.9208658,0.052259937,0.9366144,-1.9685134,0.08509282,0.8046924,-1.7728671,-0.07085904,0.9416318,-1.7096868,-0.116194665,0.9932647,-1.9433119,0.029149476,0.9238652,-1.9746606,0.05906474,0.81692886,-1.8007457
274,5.494915962219238,0.0,0.0,0.0,-0.3722946047782898,-0.3722946047782898,-0.37043313175439835,1.0,0,0.11036300659179688,0.20679119229316711,0.0331089049577713,0.062037404626607895,-0.05555460974574089,0.017862770706415176,1,0.08175154,-0.039975256,-0.038190182,0.011273082,-0.0125599895,0.01686974,-0.11036301,-0.02960765,-0.10128801,-0.04812354,0.06395312,-0.052264772,-0.023240454,0.9443092,-1.7921088,-0.120471254,1.0021471,-1.9056991,0.09589174,0.94097257,-1.9204077,0.10520368,0.7845678,-1.729569,0.0012850091,0.9323166,-1.8035659,-0.11708933,0.9983791,-1.9006382,0.06278283,0.9320903,-1.9507941,0.090766616,0.80375373,-1.7452484
275,5.514251232147217,0.0,0.0,0.0,-0.3620561957359314,-0.3620561957359314,-0.36024591475725176,1.0,0,0.12768273055553436,0.26259395480155945,0.03830482065677643,0.0816681906580925,-0.013676058501005173,-0.007251156959682703,1,0.12768273,-0.080427065,-0.045974463,0.01605547,-0.009148813,-0.10397242,0.037414823,-0.07932335,-0.075039774,0.11791083,-0.021776222,0.07223992,-0.0063395575,0.96422267,-1.8781315,-0.1248181,1.0217075,-1.9181786,0.08031653,0.9438012,-1.9065518,0.12693754,0.80806404,-1.6810057,0.031965263,0.94009453,-1.8919239,-0.12000146,1.0,-1.9493703,0.09154098,0.9200042,-1.9290638,0.1623108,0.8015312,-1.6593337
276,5.534786224365234,0.0,0.0,0.0,-0.3291934132575989,-0.3291934132575989,-0.3275474461913109,1.0,0,0.18216949701309204,0.29259175062179565,0.05465090274810791,0.08775968104600906,-0.03829967975616455,-0.007007044740021229,1,0.111936465,-0.0052639684,-0.013260443,0.111917004,0.0065166573,-0.1821695,0.029020173,-0.031056242,0.07003416,0.1321972,-0.02991647,0.04517147,-0.0309783,0.9538947,-1.8718755,-0.12737955,1.0008255,-1.8884214,0.027249992,0.9643206,-1.903376,0.088968575,0.8018719,-1.7235485,0.0026026405,0.9523155,-1.8758537,-0.09380445,1.0,-1.9430723,0.035956044,0.95500374,-1.8823657,0.12862773,0.7928969,-1.709997
277,5.555032253265381,0.0,0.0,0.0,-0.3377029299736023,-0.3377029299736023,-0.3360144153237343,1.0,0,0.13460682332515717,0.16663038730621338,0.0403820276260376,0.050037261098623276,-0.08961671590805054,0.014785883016884327,1,-0.034544155,-0.02560671,0.0701206,-0.009716941,-0.0020283256,-0.13460682,-0.024892295,0.0164134,0.03713728,0.018969458,-0.012245836,-0.0020610276,-0.065258056,0.9397835,-1.7434295,-0.11962848,1.002278,-1.9284792,0.03415758,0.95127857,-1.9573574,0.078799225,0.82687885,-1.7849796,-0.07562131,0.9321015,-1.7223934,-0.122543566,1.0,-1.9688612,0.026689893,0.95620257,-1.9462162,0.08449006,0.8232051,-1.7855979
278,5.57461404800415,0.0,0.0,0.0,-0.3531472682952881,-0.3531472682952881,-0.35138153195381167,1.0,0,0.1325635313987732,0.22011417150497437,0.03976906090974808,0.066034235060215,-0.08289189636707306,0.029326846823096275,1,-0.024250107,-0.02412697,0.043224283,0.050498694,-0.021159807,-0.041189205,-0.13256353,-0.018345788,-0.045220796,-0.07740936,0.07829163,-0.09295677,-0.06388205,0.9490301,-1.7430028,-0.112764575,1.0019319,-1.9331644,0.09743548,0.91444796,-1.9443308,0.10475672,0.82985777,-1.790693,-0.07115708,0.941792,-1.7300355,-0.09761497,0.99558395,-1.9455211,0.05766642,0.90894425,-1.9578971,0.08153391,0.8533453,-1.81858
279,5.5950939655303955,0.0,0.0,0.0,-0.3702261745929718,-0.3702261745929718,-0.36837504372000696,1.0,0,0.10748641937971115,0.1843944936990738,0.032245926558971405,0.05868224799633026,-0.026908569037914276,0.015411135740578175,1,0.10748642,-0.07428555,-0.056252085,0.0022853157,-0.007411544,-0.044572044,-0.03703345,-0.043723434,-0.07169268,0.04548954,0.03137224,0.015555367,-0.026521482,0.9618853,-1.8380332,-0.10675502,1.0197086,-1.9200606,0.094573766,0.9215731,-1.8782063,0.13156733,0.81074095,-1.7276663,0.005724445,0.93959963,-1.8549088,-0.10606942,1.0,-1.9334322,0.08346373,0.9084561,-1.8997141,0.14521419,0.82015264,-1.7229997
280,5.615417957305908,0.0,0.0,0.0,-0.35100504755973816,-0.35100504755973816,-0.34925002232193947,1.0,0,0.16205567121505737,0.3109307885169983,0.04861670732498169,0.09327482432126999,-0.012594308704137802,-0.009265792556107044,1,0.14600365,-0.06354372,-0.04484388,0.055879477,0.004591962,-0.13717651,0.020101616,-0.109448105,-0.052221436,0.16205567,-0.04724825,0.061209735,-0.0112180635,0.9630821,-1.9059508,-0.12874945,1.001038,-1.9056545,0.042160384,0.9542748,-1.8824067,0.1052195,0.8135477,-1.7053988,0.03258303,0.94401896,-1.9194039,-0.1119856,1.0,-1.9468075,0.04819087,0.92144036,-1.8980732,0.1538362,0.7993732,-1.6870359
281,5.635039567947388,0.0,0.0,0.0,-0.33851927518844604,-0.33851927518844604,-0.33682667881250383,1.0,0,0.1195373609662056,0.15525904297828674,0.03586125373840332,0.046577759087085724,-0.055791836231946945,-0.008083204738795757,1,-0.018565563,-0.0062383753,0.04216814,0.026429733,-0.015915636,-0.11953736,-0.00795446,-0.029803948,0.014084125,0.07208189,-0.008671371,0.016783843,-0.051557846,0.9533496,-1.8594396,-0.1251594,0.9939979,-1.895122,0.024240762,0.96910536,-1.9196496,0.0750386,0.81858116,-1.7577227,-0.057127517,0.95147806,-1.8467891,-0.117230475,0.9892232,-1.9309833,0.021854423,0.9601642,-1.9154243,0.09666316,0.8159798,-1.7526876
282,5.654573202133179,0.0,0.0,0.0,-0.34073734283447266,-0.34073734283447266,-0.3390336561203003,1.0,0,0.10611789673566818,0.16208049654960632,0.031835317611694336,0.04862409830093384,-0.08958986401557922,0.013657188974320889,1,-0.05547562,-0.013300231,0.074688226,0.0019849285,0.004554427,-0.1061179,-0.05821029,0.025127668,0.044114366,-0.011202547,-0.0034273104,0.0069619687,-0.08702538,0.93205607,-1.7472378,-0.11598763,0.9871568,-1.9115154,0.060664102,0.94929516,-1.9573807,0.078597546,0.8369443,-1.8011961,-0.103668064,0.928066,-1.7248313,-0.11539215,0.9885231,-1.9433507,0.043201014,0.9568335,-1.9441464,0.07523678,0.8359161,-1.7991076
283,5.674657583236694,0.0,0.0,0.0,-0.35463500022888184,-0.35463500022888184,-0.3528618252277374,1.0,0,0.09742309898138046,0.16888482868671417,0.029226958751678467,0.05066545307636261,-0.051122210919857025,0.026465246453881264,1,0.0073379674,-0.048028048,0.01583806,0.03766838,-0.03322668,-0.029532803,-0.08721897,-0.00826729,-0.037679013,-0.015849762,0.0974231,-0.060645804,-0.065392315,0.95263034,-1.8000413,-0.0945581,1.005622,-1.9353034,0.09393544,0.9300491,-1.9116337,0.12701364,0.8408436,-1.7968823,-0.06319092,0.93822193,-1.7952899,-0.083257586,0.99565405,-1.9441633,0.06776974,0.9275689,-1.9229374,0.12225871,0.8700706,-1.815076
284,5.6960768699646,0.0,0.0,0.0,-0.3645087480545044,-0.3645087480545044,-0.3626862043142319,1.0,0,0.1106167808175087,0.23011738061904907,0.03318503499031067,0.06983489543199539,-0.009665639139711857,0.013179702684283257,1,0.11061678,-0.08579668,-0.069244154,0.005764631,-0.011949301,-0.09885878,-0.018341905,-0.055016864,-0.048410274,0.094626695,-0.014438399,0.06118435,-0.03212394,0.9577557,-1.8727963,-0.09169355,1.0111313,-1.9306669,0.041949272,0.9445837,-1.8486547,0.143668,0.8281207,-1.7324679,0.0010610968,0.9320167,-1.8935696,-0.08996416,1.0,-1.9603245,0.0364467,0.92807865,-1.8631778,0.172056,0.8237892,-1.7141126
285,5.714651584625244,0.0,0.0,0.0,-0.3456306457519531,-0.3456306457519531,-0.3439024925231934,1.0,0,0.16223999857902527,0.27860915660858154,0.04867200553417206,0.08358275890350342,-0.01565725728869438,-0.0033092626836150885,1,0.11983984,-0.044719044,-0.028326562,0.063885815,-0.0033041204,-0.11862703,0.018402433,-0.11197615,-0.04346709,0.16224,-0.01875951,0.029226173,-0.03420218,0.94867647,-1.8964382,-0.111411914,0.9854459,-1.9113595,0.01730553,0.9868573,-1.8726916,0.0970497,0.82334095,-1.7492815,0.0017497726,0.9352608,-1.9049362,-0.09224617,0.9844547,-1.9469477,0.022826262,0.9532645,-1.8857318,0.1457217,0.8177131,-1.7405137
286,5.734210252761841,0.0,0.0,0.0,-0.34064823389053345,-0.34064823389053345,-0.33894499272108075,1.0,0,0.09716962277889252,0.13583722710609436,0.029150843620300293,0.04075111821293831,-0.06580059230327606,-0.004578923340886831,1,-0.031074373,1.8954277e-05,0.048773404,-0.0056620804,-0.011179295,-0.09716962,-0.010045306,-0.028704531,-0.0054809283,0.06607081,-0.008732932,0.010573606,-0.07340926,0.93271357,-1.8414665,-0.119041644,0.9645543,-1.868888,0.040139064,0.9872893,-1.9255642,0.07192082,0.8163404,-1.7942582,-0.082731575,0.93271923,-1.8268346,-0.120740265,0.96120054,-1.8980389,0.037125472,0.9786779,-1.9272084,0.09174206,0.8137205,-1.7910862
287,5.75288462638855,0.0,0.0,0.0,-0.3466322124004364,-0.3466322124004364,-0.34489905133843424,1.0,0,0.09399441629648209,0.14054745435714722,0.02819836139678955,0.042164258658885956,-0.07421769946813583,0.007861032150685787,1,-0.019634636,-0.036536038,0.044194017,0.01648353,-0.03376098,-0.09399442,-0.045660313,-0.0018693717,0.011775276,0.039458133,0.006773087,0.04476359,-0.062205374,0.94193715,-1.7930728,-0.114339784,1.0002773,-1.9149169,0.062306583,0.982411,-1.9349322,0.085848525,0.8264899,-1.8179733,-0.068095766,0.93097633,-1.7798146,-0.10939472,0.99014896,-1.9431152,0.04860849,0.9818502,-1.9313997,0.09768596,0.82852185,-1.8045442
288,5.774137496948242,0.0,0.0,0.0,-0.357011079788208,-0.357011079788208,-0.355226024389267,1.0,0,0.06781279295682907,0.13594798743724823,0.022860407829284668,0.046047698706388474,-0.02005719766020775,0.02005203440785408,1,0.056840237,-0.045760725,-0.018439854,-0.014186552,-0.026992371,-0.048241675,-0.055267174,-0.019861225,-0.032935284,-0.0041526197,0.06781279,-0.020257918,-0.025336705,0.95939064,-1.8325012,-0.08429066,1.0228604,-1.9346356,0.08119213,0.9556586,-1.8757361,0.13650206,0.85350406,-1.7982104,-0.008284634,0.94566244,-1.8380331,-0.088546626,1.0,-1.9491081,0.06461197,0.94970024,-1.8856167,0.13525628,0.8738479,-1.8042878
289,5.792774438858032,0.0,0.0,0.0,-0.35182851552963257,-0.35182851552963257,-0.3500693729519844,1.0,0,0.11365403980016708,0.23314569890499115,0.03409624099731445,0.0775795504450798,0.0007517090998589993,0.016851991415023804,1,0.104689285,-0.06266068,-0.049471647,0.02923843,-0.018941676,-0.11365404,0.025543561,-0.08673164,-0.029015655,0.112332344,-0.008322453,0.03446406,-0.016705185,0.96824074,-1.8774083,-0.08880652,1.0340405,-1.9523454,0.044968,0.9470331,-1.8316625,0.12773173,0.8449219,-1.7634035,0.014701601,0.9494425,-1.8922497,-0.080034986,1.0,-1.9864416,0.05263107,0.9210136,-1.8403672,0.16143143,0.84242517,-1.7530643
290,5.814143419265747,0.0,0.0,0.0,-0.3389253318309784,-0.3389253318309784,-0.3372307051718235,1.0,0,0.15735158324241638,0.2234940528869629,0.04720547795295715,0.06704822927713394,-0.04027700796723366,0.005202542524784803,1,0.04840762,-0.012966913,0.022724193,0.03750398,-0.012447556,-0.09405445,0.050764732,-0.07213848,0.0037790134,0.15735158,-0.024679033,0.057880536,-0.05659141,0.92622775,-1.858819,-0.11533353,0.96784407,-1.8931884,0.025612704,0.9950789,-1.8946948,0.08370054,0.8057265,-1.8083756,-0.042069122,0.92233765,-1.8520018,-0.10408233,0.9641098,-1.9214047,0.040842123,0.97343737,-1.8935611,0.13090602,0.7983228,-1.7910115
291,5.832807540893555,0.0,0.0,0.0,-0.34454989433288574,-0.34454989433288574,-0.3428271448612213,1.0,0,0.10170204192399979,0.17314808070659637,0.030510611832141876,0.05194440484046936,-0.08072500675916672,-0.004456972703337669,1,-0.017103687,-0.026973201,0.037163273,-0.023238163,-0.029970953,-0.050729543,-0.030511335,-0.07492666,-0.06224641,0.10170204,-0.04313906,0.030715765,-0.077638835,0.9187483,-1.8181821,-0.1143407,0.9547189,-1.8681837,0.01810988,1.0123127,-1.9332404,0.08763584,0.81195503,-1.8188419,-0.08276994,0.91065633,-1.8070332,-0.12131215,0.9457276,-1.8834026,0.00895648,0.98983467,-1.9519143,0.11814645,0.7990133,-1.8096272
292,5.8548290729522705,0.0,0.0,0.0,-0.35223427414894104,-0.35223427414894104,-0.3504731027781963,1.0,0,0.07829923182725906,0.16318000853061676,0.023489713668823242,0.04888558387756348,-0.03179187700152397,0.001633588457480073,1,0.0720079,-0.053111393,-0.03363896,0.032715853,-0.037519604,-0.060136702,-0.022576734,0.01645047,-0.010113707,0.040602285,0.05228556,0.07829923,-0.034374587,0.94309986,-1.8550366,-0.08965648,1.001513,-1.9124993,0.055950888,1.004203,-1.916608,0.121420704,0.8406806,-1.8023664,-0.0127722155,0.92716646,-1.8651283,-0.079841726,0.99025714,-1.9305403,0.049177866,1.0,-1.9196421,0.1336014,0.8563663,-1.7788767
293,5.875094890594482,0.0,0.0,0.0,-0.335990309715271,-0.335990309715271,-0.33431035816669463,1.0,0,0.14854109287261963,0.313454806804657,0.04456232860684395,0.10290850698947906,0.01947638764977455,0.015944309532642365,1,0.1485411,-0.04858225,-0.03352369,-0.026661504,-0.016927868,-0.145156,0.12250556,-0.032916985,0.07288136,0.09092079,-0.020868747,0.14329274,-0.0047604144,0.9631822,-1.8655655,-0.07862774,1.0421082,-1.9378104,0.07390027,0.94561976,-1.818008,0.1426071,0.86966467,-1.7668637,0.039801914,0.94860756,-1.8756226,-0.086626194,1.0,-1.9813572,0.11065194,0.93574464,-1.7961435,0.16988333,0.86340404,-1.7238759
294,5.894937753677368,0.0,0.0,0.0,-0.33229970932006836,-0.33229970932006836,-0.330638210773468,1.0,0,0.12444008886814117,0.21075783669948578,0.03733205795288086,0.06542354077100754,-0.018062299117445946,0.019570427015423775,1,0.06839634,-0.007940578,0.019865988,0.034734342,-0.016231695,-0.12444009,0.062837325,-0.056993343,0.020952692,0.112450875,-0.024022836,0.03833717,-0.03002911,0.9396481,-1.8561791,-0.09876803,1.0175,-1.9447299,0.03348662,0.97565037,-1.8734605,0.10170807,0.82757133,-1.8043679,-0.009510208,0.93726593,-1.8502194,-0.08834773,1.0,-1.982062,0.052337818,0.95855236,-1.8671747,0.13544333,0.8203645,-1.7928667
295,5.914281129837036,0.0,0.0,0.0,-0.33275192975997925,-0.33275192975997925,-0.33108817011117936,1.0,0,0.07965345680713654,0.1664370894432068,0.02389603853225708,0.04993114620447159,-0.08840948343276978,0.007655452936887741,1,-0.051494565,0.019877058,0.03514297,-0.07965346,0.016117858,-0.04095064,-0.022935022,-0.05808657,-0.07815714,0.050587457,-0.04890811,0.013355835,-0.05836558,0.9143025,-1.7888223,-0.13433152,0.9538916,-1.8615131,0.030329213,0.9933468,-1.9280615,0.06708715,0.78182817,-1.805379,-0.07381395,0.9202657,-1.7782794,-0.15822756,0.95872694,-1.8737984,0.023448706,0.97592086,-1.9515086,0.08226339,0.7671557,-1.8013723
296,5.934556722640991,0.0,0.0,0.0,-0.3589492440223694,-0.3589492440223694,-0.35715449780225755,1.0,0,0.08534888923168182,0.16944758594036102,0.025604724884033203,0.052024368196725845,-0.07872939854860306,-0.0056748166680336,1,0.07865132,-0.05279259,-0.0076857265,-0.027909223,-0.02752639,-0.04061679,-0.011667152,-0.03868774,-0.065352105,0.057466347,-0.0018444351,0.08534889,-0.037441596,0.92045105,-1.8224604,-0.09294783,0.9879357,-1.8615263,0.042723216,1.0160347,-1.9554409,0.0751454,0.77587974,-1.7861007,-0.0138462,0.90461326,-1.8247662,-0.1013206,0.9796778,-1.8737113,0.03922307,1.0,-1.9750465,0.09238531,0.77532643,-1.760496
