step,time,cmd_vx,cmd_vy,cmd_wz,V_hat,Q_val,threshold,alpha,n_iters,filtered_abs_max,filtered_norm,delta_target_abs_max,delta_target_norm,roll,pitch,active,filtered_pb_0,filtered_pb_1,filtered_pb_2,filtered_pb_3,filtered_pb_4,filtered_pb_5,filtered_pb_6,filtered_pb_7,filtered_pb_8,filtered_pb_9,filtered_pb_10,filtered_pb_11,walk_target_pb_0,walk_target_pb_1,walk_target_pb_2,walk_target_pb_3,walk_target_pb_4,walk_target_pb_5,walk_target_pb_6,walk_target_pb_7,walk_target_pb_8,walk_target_pb_9,walk_target_pb_10,walk_target_pb_11,action_pb_0,action_pb_1,action_pb_2,action_pb_3,action_pb_4,action_pb_5,action_pb_6,action_pb_7,action_pb_8,action_pb_9,action_pb_10,action_pb_11
454,9.094210147857666,0.5,0.0,0.0,-0.35512351989746094,-0.35512351989746094,-0.35157228469848634,1.0,0,0.08851301670074463,0.1666450798511505,0.026553906500339508,0.049993522465229034,-0.030397236347198486,0.04834040626883507,1,0.016388996,-0.037563138,0.005053631,0.07270057,-0.016665809,-0.07418564,-0.08851302,-0.049722947,-0.004914293,-0.011971063,0.032151397,-0.059082385,-0.12923564,0.9964249,-1.7974852,-0.106492266,0.9440943,-1.9578621,0.056220427,0.90735024,-2.027163,0.19000375,0.9786247,-1.702389,-0.12431894,0.985156,-1.7959691,-0.08468209,0.93909454,-1.9801178,0.02966652,0.89243335,-2.0286374,0.18641244,0.9882701,-1.7201138
455,9.114135265350342,0.5,0.0,0.0,-0.3505741357803345,-0.3505741357803345,-0.3470683944225311,1.0,0,0.08835793286561966,0.17167280614376068,0.026507381349802017,0.05150185525417328,-0.031655453145504,0.0440208725631237,1,0.023642957,-0.046024237,-0.024240283,0.08541886,-0.01889848,-0.06410099,-0.08835793,-0.054406267,-0.0118612265,0.021184927,0.026803635,-0.048674222,-0.15656546,0.9937147,-1.8001237,-0.10811226,0.9469743,-1.9705887,0.04379099,0.9013132,-2.05,0.20344666,0.98411334,-1.6985508,-0.14947256,0.9799074,-1.8073958,-0.0824866,0.94130474,-1.9898189,0.017283607,0.8849913,-2.0535583,0.20980214,0.9921544,-1.7131531
456,9.134178161621094,0.5,0.0,0.0,-0.3483960032463074,-0.3483960032463074,-0.3449120432138443,1.0,0,0.0650734007358551,0.14926618337631226,0.019522011280059814,0.044779837131500244,-0.04137326031923294,0.034963857382535934,1,0.022614522,-0.037104547,-0.032713864,0.060017813,-0.02334521,-0.051643774,-0.05917891,-0.0650734,-0.0123035535,0.030835519,0.031221617,-0.05190498,-0.1757741,0.9979015,-1.8015107,-0.1077325,0.93319565,-1.9826503,0.037752926,0.8942295,-2.05,0.18466158,0.98473614,-1.7098473,-0.16898975,0.98677015,-1.8113248,-0.08972715,0.9261921,-1.9981434,0.019999253,0.87470746,-2.053691,0.19391224,0.99410266,-1.7254188
457,9.154126167297363,0.5,0.0,0.0,-0.3446345925331116,-0.3446345925331116,-0.34118824660778047,1.0,0,0.07265937328338623,0.1456240713596344,0.02179781347513199,0.043687183409929276,-0.05567432567477226,0.025296637788414955,1,0.007570716,-0.034620974,-0.021301137,0.057618737,-0.010791354,-0.050569035,-0.07265937,-0.056097545,-0.034022693,0.019955074,0.022751464,-0.054803368,-0.1861701,1.0033439,-1.8026584,-0.10173873,0.9176823,-1.9840732,0.03512957,0.8885989,-2.05,0.15798993,0.9834809,-1.7257278,-0.18389888,0.99295765,-1.8090488,-0.084453106,0.91444486,-1.9992439,0.013331756,0.87176967,-2.0602067,0.16397646,0.9903063,-1.7421688
458,9.17433786392212,0.5,0.0,0.0,-0.3465439975261688,-0.3465439975261688,-0.34307855755090716,1.0,0,0.06225067377090454,0.13849808275699615,0.018675202503800392,0.04163169860839844,-0.06920035183429718,0.012897108681499958,1,0.015627403,-0.031431064,-0.022020243,0.046099942,-0.0014118962,-0.046749018,-0.062250674,-0.058602657,-0.04100759,0.022748638,0.02487215,-0.05499877,-0.18847874,1.0097855,-1.7953067,-0.09421407,0.90210843,-1.9684536,0.031374305,0.8793914,-2.05,0.13055049,0.9789224,-1.7323596,-0.18379052,1.0,-1.8019128,-0.08038408,0.9016849,-1.9824784,0.012699103,0.86181056,-2.062302,0.13737509,0.9863841,-1.7488593
459,9.19441843032837,0.5,0.0,0.0,-0.35322707891464233,-0.35322707891464233,-0.3496948081254959,1.0,0,0.07633611559867859,0.15142861008644104,0.02290082722902298,0.046202126890420914,-0.0797894075512886,-0.0017465803539380431,1,0.044620387,-0.043445554,-0.0114709865,0.015298164,-0.021394935,-0.05432295,-0.021561109,-0.061884087,-0.0295984,0.076336116,-0.040930912,0.051035803,-0.18600626,1.0155164,-1.7981353,-0.09603953,0.88404566,-1.9465939,0.03223855,0.87804514,-2.05,0.11649852,0.97752357,-1.7314763,-0.17262015,1.0,-1.8015766,-0.09145008,0.8776272,-1.9628907,0.025770217,0.8594799,-2.0588794,0.13939935,0.9652443,-1.7161655
460,9.214181423187256,0.5,0.0,0.0,-0.35407841205596924,-0.35407841205596924,-0.35053762793540955,1.0,0,0.06986954063177109,0.1487923413515091,0.022817134857177734,0.04888240620493889,-0.09442129731178284,-0.015889892354607582,1,0.047926474,-0.037067145,-0.0124932,0.025536144,-0.020518888,-0.06111289,-0.022151882,-0.0655024,-0.025058515,0.06986954,-0.037739776,0.042296723,-0.18673168,1.0228171,-1.7942646,-0.095525496,0.8608069,-1.91904,0.03172996,0.8769613,-2.05,0.08673382,0.97163355,-1.7402928,-0.17235374,1.0,-1.7980125,-0.08786465,0.8546512,-1.9373739,0.025084395,0.8573106,-2.0575175,0.107694685,0.9603116,-1.7276038
461,9.234267473220825,0.5,0.0,0.0,-0.3489835858345032,-0.3489835858345032,-0.3454937499761581,1.0,0,0.08517002314329147,0.11687895655632019,0.02736532688140869,0.04415212199091911,-0.11166757345199585,-0.01890547014772892,1,0.029299017,-0.017923003,0.009754522,0.0019105282,-0.010950944,-0.08517002,-0.026988117,-0.051664587,0.0023363994,0.025492657,-0.020821348,0.022845488,-0.19161241,1.0273653,-1.7829465,-0.09691385,0.83838344,-1.8825516,0.039906703,0.86844176,-2.05,0.06484422,0.9769259,-1.7484586,-0.1828227,1.0,-1.7800201,-0.09634069,0.83509815,-1.9081025,0.03181027,0.8529424,-2.049299,0.07249202,0.9706795,-1.7416049
462,9.258461236953735,0.5,0.0,0.0,-0.3540307879447937,-0.3540307879447937,-0.3504904800653458,1.0,0,0.10933861881494522,0.22540058195590973,0.05362558364868164,0.08623185753822327,-0.11402709782123566,-0.013596510514616966,1,0.026748903,-0.01167276,-0.008122013,0.073209815,-0.022276968,-0.08718909,-0.10933862,-0.04695061,-0.037993178,-0.08066621,0.055213477,-0.10616721,-0.17576286,1.0536256,-1.7683268,-0.10046422,0.8535054,-1.8827697,0.062919214,0.84669125,-2.05,0.0510252,0.9745227,-1.7474848,-0.16773818,1.0,-1.7707634,-0.07850127,0.84682226,-1.9089265,0.030117627,0.8326061,-2.0613978,0.026825337,0.9910868,-1.779335
463,9.275012016296387,0.5,0.0,0.0,-0.3575628399848938,-0.3575628399848938,-0.35398721158504487,1.0,0,0.10400406271219254,0.19704358279705048,0.06918692588806152,0.09098991006612778,-0.10972802340984344,-0.009920435957610607,1,0.06640544,-0.0047399173,-0.024529254,0.058644615,-0.00057458854,-0.10400406,-0.06500123,-0.05874497,-0.020153483,-0.056549776,0.04137444,-0.08089473,-0.16059235,1.0691869,-1.7831826,-0.11540481,0.85726595,-1.8616923,0.07567911,0.82689726,-2.0102916,0.036018386,0.9587553,-1.7389325,-0.14067072,1.0,-1.7905414,-0.09781142,0.8570936,-1.8928936,0.05617874,0.8092738,-2.0163376,0.019053454,0.9711676,-1.7632009
464,9.298113346099854,0.5,0.0,0.0,-0.349656343460083,-0.349656343460083,-0.3461597800254822,1.0,0,0.11287384480237961,0.1909429132938385,0.06906247138977051,0.08953040093183517,-0.11420005559921265,-0.011091392487287521,1,0.112873845,-0.019791821,-0.017146716,0.018278258,-0.0007939853,-0.10580396,0.004524046,-0.08455326,0.0021689471,0.029933468,-0.038436923,0.04422589,-0.13705957,1.0690625,-1.80754,-0.14749582,0.8703615,-1.8094045,0.0822265,0.8302928,-1.9603217,0.019908927,0.93750066,-1.7473158,-0.10319741,1.0,-1.812684,-0.14201234,0.8701233,-1.8411456,0.08358371,0.8049269,-1.959671,0.028888967,0.9259696,-1.734048
465,9.314277172088623,0.5,0.0,0.0,-0.34698906540870667,-0.34698906540870667,-0.34351917475461957,1.0,0,0.09038610756397247,0.15199828147888184,0.06229805946350098,0.07713335007429123,-0.12479876726865768,-0.013142382726073265,1,0.08639383,-0.01095726,-0.0024747348,0.0021909485,0.003731457,-0.09038611,-0.014845383,-0.07349398,-0.00797635,0.013797772,-0.028333558,0.025426073,-0.115842,1.062298,-1.8737121,-0.19440292,0.8945203,-1.7468176,0.08188874,0.8388034,-1.9315112,0.0037991777,0.9395704,-1.7824935,-0.08992385,1.0,-1.8744545,-0.19374563,0.8956397,-1.7739334,0.07743513,0.81675524,-1.933904,0.00793851,0.9310704,-1.7748656
466,9.338552236557007,0.5,0.0,0.0,-0.34247785806655884,-0.34247785806655884,-0.33905307948589325,1.0,0,0.08907905220985413,0.15590311586856842,0.04343438148498535,0.06355302780866623,-0.14219728112220764,-0.012115632183849812,1,0.048559338,-0.019742517,0.0111601595,0.032406867,-0.023738824,-0.08907905,-0.07671869,-0.061352585,-0.037798136,-0.013450089,-0.020709194,0.014009667,-0.09781631,1.0434344,-1.9013107,-0.23098487,0.92462975,-1.7078307,0.09567542,0.84123963,-1.8945104,0.0032424033,0.9352335,-1.8052962,-0.08324851,1.0,-1.8979627,-0.22126281,0.9175081,-1.7345544,0.072659805,0.82283384,-1.9058498,-0.0007926235,0.9290207,-1.8010933
467,9.352800846099854,0.5,0.0,0.0,-0.3473834991455078,-0.3473834991455078,-0.3439096641540527,1.0,0,0.10880038887262344,0.14391140639781952,0.03264009952545166,0.045090336352586746,-0.1444374918937683,-0.0042508612386882305,1,0.057633586,-0.0035210266,0.008115919,0.039265912,-0.011021408,-0.10880039,-0.04474191,-0.030386642,0.014822017,-0.009729826,0.012350826,0.020437708,-0.08948055,1.0130503,-1.909976,-0.25162733,0.9549402,-1.689359,0.12160175,0.84491193,-1.8375509,0.03414163,0.9402498,-1.8255937,-0.07219047,1.0,-1.9075413,-0.23984756,0.95163375,-1.721999,0.10817918,0.83579594,-1.8331043,0.031222682,0.94395506,-1.8194624
468,9.374125003814697,0.5,0.0,0.0,-0.3454572558403015,-0.3454572558403015,-0.3420026832818985,1.0,0,0.13387542963027954,0.21841934323310852,0.04016268253326416,0.0655258297920227,-0.14069171249866486,0.011298823170363903,1,0.086633414,-0.035271376,-0.006031817,0.11945987,-0.016077695,-0.13387543,-0.038931794,-0.016741825,0.055249978,0.026771845,0.004413252,0.029743627,-0.08766649,1.0024554,-1.9221015,-0.23700562,0.96735805,-1.7062964,0.11672159,0.87553096,-1.8169421,0.056075364,0.94791347,-1.8849205,-0.061676465,0.9918739,-1.9239111,-0.20116766,0.9625347,-1.7464591,0.105042055,0.87050843,-1.8003671,0.06410692,0.94923747,-1.8759974
469,9.394078969955444,0.5,0.0,0.0,-0.3503390848636627,-0.3503390848636627,-0.34683569401502606,1.0,0,0.12914806604385376,0.2147926390171051,0.038744449615478516,0.06443779915571213,-0.14775671064853668,0.024699682369828224,1,0.05947893,-0.035991807,0.0048974226,0.1275554,-0.0025023385,-0.12914807,-0.056141242,-0.007948534,0.058429033,0.037007928,0.006390142,0.016836898,-0.0965883,0.9749503,-1.9342351,-0.2201351,0.94630855,-1.7075132,0.08984462,0.91622376,-1.7783844,0.07143654,0.9662354,-1.9324824,-0.07874462,0.96415275,-1.9327658,-0.18186846,0.94555783,-1.7462577,0.07300225,0.9138392,-1.7608558,0.08253892,0.96815246,-1.9274313
470,9.414021730422974,0.5,0.0,0.0,-0.3620048463344574,-0.3620048463344574,-0.3583847978711128,1.0,0,0.150227352976799,0.2330903708934784,0.04506820812821388,0.06942477077245712,-0.1603330820798874,0.033429812639951706,1,-0.037558842,-0.048520133,-0.019342288,0.12402963,-0.041122835,-0.09337878,-0.15022735,-0.007417418,0.029020427,0.008579157,0.02838423,0.00730578,-0.09255092,0.9474549,-1.95156,-0.20227367,0.91700613,-1.6958717,0.06526221,0.9509301,-1.7239047,0.08353147,1.0015845,-1.9685506,-0.10381857,0.9328989,-1.9573627,-0.16506478,0.9046693,-1.7238853,0.020194005,0.9487049,-1.7151986,0.08610521,1.0,-1.9663588
471,9.434416770935059,0.5,0.0,0.0,-0.3637624979019165,-0.3637624979019165,-0.36012487292289735,1.0,0,0.1371341347694397,0.2218771129846573,0.04114024341106415,0.06831775605678558,-0.1650564968585968,0.03425835445523262,1,-0.033308897,-0.06100408,-0.035996385,0.10935007,-0.041142087,-0.09030406,-0.13713413,-0.0035537775,0.021671642,0.022922887,0.030026026,0.024139471,-0.09227882,0.9349224,-1.9910387,-0.17836818,0.9087707,-1.6809225,0.053380683,1.0023745,-1.7080697,0.100350775,1.0177004,-2.0132241,-0.10227149,0.91662115,-2.0018375,-0.14556316,0.89642805,-1.7080138,0.01224044,1.0,-1.7015682,0.10722764,1.0,-2.0059824
472,9.454288482666016,0.5,0.0,0.0,-0.3655318021774292,-0.3655318021774292,-0.36187648415565493,1.0,0,0.11364912986755371,0.20132921636104584,0.03409473970532417,0.0682227686047554,-0.16670139133930206,0.034434184432029724,1,-0.019972138,-0.05506899,-0.023877043,0.09611742,-0.04487187,-0.09049762,-0.11364913,-0.022829873,0.012781277,0.04503044,0.024033474,0.029731428,-0.07676292,0.93457097,-2.0160158,-0.16923432,0.90822786,-1.688871,0.045242295,1.0100837,-1.6980444,0.11042614,1.0316788,-2.0479908,-0.08275457,0.9180503,-2.0231788,-0.1403991,0.8947663,-1.7160203,0.011147555,1.0,-1.69421,0.123935275,1.0,-2.0390713
473,9.474045515060425,0.5,0.0,0.0,-0.3591306507587433,-0.3591306507587433,-0.35553934425115585,1.0,0,0.10789333283901215,0.20201362669467926,0.032368004322052,0.06972058862447739,-0.17863881587982178,0.041215844452381134,1,-0.061105996,-0.03152454,0.030958725,0.10789333,-0.027896088,-0.10133184,-0.09266861,-0.015523837,0.03532007,0.036083654,0.02947157,0.013763862,-0.07750371,0.9231921,-1.9798383,-0.16870844,0.91290134,-1.6901103,0.024836712,1.015776,-1.6962283,0.106385045,1.0322348,-2.05,-0.09583551,0.91373473,-1.9705507,-0.13634044,0.9045325,-1.7205099,-0.0029638726,1.0,-1.6856322,0.11721014,1.0,-2.0458708
474,9.49869155883789,0.5,0.0,0.0,-0.35687196254730225,-0.35687196254730225,-0.35330324292182924,1.0,0,0.1139078289270401,0.20294228196144104,0.0362013578414917,0.07405944913625717,-0.18818451464176178,0.0543522946536541,1,-0.06920734,-0.03313209,0.056949794,0.065523475,-0.024436718,-0.11074939,-0.11390783,-0.008408602,0.018583525,0.008739505,0.028888151,0.024434488,-0.089944035,0.8979329,-1.9257545,-0.16706274,0.9168944,-1.7123808,0.008066691,1.0362014,-1.7051007,0.1211601,1.0234314,-2.05,-0.11070624,0.8879933,-1.9086696,-0.1474057,0.90956336,-1.7456056,-0.026105657,1.0,-1.6995256,0.12378195,1.0,-2.0426695
475,9.51449203491211,0.5,0.0,0.0,-0.36297178268432617,-0.36297178268432617,-0.35934206485748293,1.0,0,0.12531878054141998,0.1928211897611618,0.05269753932952881,0.078057199716568,-0.18612168729305267,0.060485124588012695,1,-0.0256035,-0.02484735,0.024722842,0.06779631,-0.021523796,-0.10876858,-0.12531878,-0.00985106,0.0048383493,0.007186156,0.021442857,0.04548585,-0.07755848,0.8614579,-1.8888557,-0.16663814,0.92539394,-1.728777,-0.008944593,1.0526975,-1.6886505,0.14089909,0.99554884,-2.05,-0.08523953,0.85400367,-1.8814389,-0.14629924,0.9189368,-1.7614076,-0.04654023,1.0,-1.687199,0.14305493,1.0,-2.0363543
476,9.536755561828613,0.5,0.0,0.0,-0.36664897203445435,-0.36664897203445435,-0.3629824823141098,1.0,0,0.12133732438087463,0.21621178090572357,0.052788376808166504,0.08200356364250183,-0.17597994208335876,0.06143714487552643,1,0.0061032274,-0.009688297,-0.022685418,0.082022846,-0.020056872,-0.09854847,-0.121337324,-0.05470206,-0.03619596,-0.034558155,0.069283605,-0.065117404,-0.070133075,0.8751229,-1.8855553,-0.15844178,0.9198856,-1.7254733,-0.02206055,1.0527884,-1.6950028,0.13973366,0.97003394,-2.0303097,-0.06830211,0.8722164,-1.8923609,-0.13383493,0.9138685,-1.7550378,-0.058461748,1.0,-1.7058616,0.1293662,0.99081904,-2.049845
477,9.556659460067749,0.5,0.0,0.0,-0.3651757836341858,-0.3651757836341858,-0.36152402579784393,1.0,0,0.11592195928096771,0.20594315230846405,0.03593802452087402,0.068351611495018,-0.17315831780433655,0.05530783534049988,1,0.02438133,-0.0035816415,-0.019566448,0.056196287,-0.012910446,-0.09894828,-0.11592196,-0.06966041,-0.05928288,-0.019497722,0.056029353,-0.05461326,-0.06961669,0.884486,-1.879188,-0.16605756,0.9134863,-1.7321086,-0.025598146,1.035938,-1.7129838,0.13953194,0.9536923,-1.9975665,-0.06230229,0.8834115,-1.8850579,-0.14919867,0.9096132,-1.7617931,-0.060374737,1.0,-1.7307687,0.13368262,0.9705011,-2.0139503
478,9.576249122619629,0.5,0.0,0.0,-0.3649282157421112,-0.3649282157421112,-0.3612789335846901,1.0,0,0.10501968115568161,0.16701500117778778,0.03150594234466553,0.05325669050216675,-0.17237523198127747,0.047938477247953415,1,0.032233458,-0.0029166306,0.011604297,0.004209568,-0.023148509,-0.10501968,-0.046723235,-0.06818833,-0.025550475,0.06019917,-0.000712357,0.06339684,-0.078240156,0.8972206,-1.8626997,-0.16204678,0.903312,-1.7281013,-0.03146372,1.0272815,-1.7279041,0.14259818,0.9486615,-1.953406,-0.06857012,0.8963456,-1.8592185,-0.1607839,0.8963675,-1.7596072,-0.04548069,1.0,-1.7355692,0.16065794,0.9484478,-1.934387
479,9.596684455871582,0.5,0.0,0.0,-0.3622148633003235,-0.3622148633003235,-0.35859271466732023,1.0,0,0.10839497298002243,0.16814066469669342,0.03251850605010986,0.05044223740696907,-0.17334048449993134,0.04238925501704216,1,0.041857395,0.0030829813,0.016755264,0.018102672,-0.024640957,-0.10839497,-0.037220236,-0.06236467,-0.024767652,0.064100385,-0.0013670813,0.059546467,-0.091522,0.9064371,-1.8334142,-0.15996203,0.90965414,-1.7413965,-0.030792408,1.0186626,-1.7602526,0.15600677,0.91939044,-1.9060434,-0.078964785,0.907362,-1.8283876,-0.15453123,0.90226185,-1.773915,-0.04195848,0.99995315,-1.7676829,0.17523688,0.9189803,-1.8881794
480,9.616578340530396,0.5,0.0,0.0,-0.35887932777404785,-0.35887932777404785,-0.3552905344963074,1.0,0,0.10181581228971481,0.19004233181476593,0.030544757843017578,0.05701272562146187,-0.1748582422733307,0.03718269616365433,1,0.04954064,0.022682881,-0.0018569593,0.05546842,0.0024367527,-0.10181581,-0.07647,-0.069039375,-0.055931084,-0.017126385,0.054137766,-0.05223136,-0.10996118,0.91720146,-1.8010564,-0.14850496,0.9031672,-1.7675651,-0.037174724,1.01015,-1.8082535,0.15585427,0.8854191,-1.8485005,-0.09509899,0.92400634,-1.8016135,-0.13186443,0.90389824,-1.7981099,-0.060115725,0.9894381,-1.8250328,0.15071635,0.9016604,-1.86417
481,9.634154558181763,0.5,0.0,0.0,-0.3662209212779999,-0.3662209212779999,-0.3625587120652199,1.0,0,0.08975643664598465,0.18501879274845123,0.026926875114440918,0.05550563335418701,-0.16762112081050873,0.030987044796347618,1,0.05159527,0.0073384442,-0.0080551095,0.046679955,-0.0066325646,-0.08975644,-0.081096835,-0.06988635,-0.06166386,-0.018144682,0.05754328,-0.047625903,-0.11657094,0.9359838,-1.7960776,-0.14513159,0.8934046,-1.7906178,-0.026077412,0.9927291,-1.8355743,0.15721366,0.8564104,-1.7847353,-0.10109236,0.93818533,-1.7984941,-0.1311276,0.8914148,-1.8175447,-0.050406463,0.9717632,-1.8540734,0.15177025,0.8736734,-1.7990232
482,9.658537149429321,0.5,0.0,0.0,-0.36319684982299805,-0.36319684982299805,-0.35956488132476805,1.0,0,0.08512349426746368,0.18124015629291534,0.02553701400756836,0.054372046142816544,-0.15205374360084534,0.019116627052426338,1,0.071101345,0.010682209,-0.022914886,0.025143288,-0.01374335,-0.085123494,-0.065763526,-0.070167154,-0.06874828,-0.01847585,0.05549277,-0.041120734,-0.120681494,0.9512638,-1.7981839,-0.14557394,0.8912823,-1.8053857,-0.0113402605,0.98024046,-1.8725308,0.16902152,0.85705996,-1.7361627,-0.09935109,0.9544684,-1.8050584,-0.13803096,0.8871593,-1.8309227,-0.03106932,0.9591903,-1.8931553,0.16347876,0.8737078,-1.7484989
483,9.67493724822998,0.5,0.0,0.0,-0.35955381393432617,-0.35955381393432617,-0.3559582757949829,1.0,0,0.08828667551279068,0.17177480459213257,0.02648603916168213,0.051532454788684845,-0.14983482658863068,0.01294007245451212,1,0.07616865,-0.0014556904,0.022610819,-0.015860002,-0.017078353,-0.088286676,0.01019713,-0.07017207,-0.024483608,0.06919103,-0.0046758256,0.06646046,-0.13124226,0.9635426,-1.78964,-0.15176643,0.8939332,-1.816473,-0.016222082,0.95879054,-1.9462147,0.1506349,0.838444,-1.7149585,-0.108391665,0.96310586,-1.7828567,-0.15652443,0.8888097,-1.842959,-0.013162943,0.9377389,-1.9535598,0.1713922,0.83704126,-1.6950204
484,9.698833227157593,0.5,0.0,0.0,-0.3629290461540222,-0.3629290461540222,-0.359299755692482,1.0,0,0.0926448255777359,0.1595582365989685,0.02779345214366913,0.047867510467767715,-0.14852528274059296,0.00874420441687107,1,0.092644826,0.020712378,0.026442645,-0.026465647,0.0040494585,-0.08109991,0.014389228,-0.056406494,-0.01680619,0.021309067,-0.0014294273,0.065773994,-0.12833026,0.96909165,-1.7642874,-0.16037104,0.8967103,-1.8450994,-0.013073318,0.93446606,-1.9849899,0.13029441,0.82198143,-1.6876893,-0.10053681,0.9753054,-1.7563546,-0.16831073,0.89792514,-1.8694295,-0.008756549,0.9175441,-1.9900317,0.13668713,0.8215526,-1.6679571
485,9.71475887298584,0.5,0.0,0.0,-0.36314308643341064,-0.36314308643341064,-0.35951165556907655,1.0,0,0.08072561770677567,0.13031348586082458,0.024217724800109863,0.03909402713179588,-0.1455588936805725,0.012203634716570377,1,0.057987582,0.012731422,0.038082298,-0.003675365,-0.0072932215,-0.08072562,-0.02554994,-0.04206398,-0.0092668785,-0.004077553,0.011472878,0.05260288,-0.12778045,0.98399127,-1.736586,-0.16468811,0.90453166,-1.891136,0.0033437386,0.898258,-2.023588,0.12637879,0.8306967,-1.6481093,-0.11038418,0.9878107,-1.7251613,-0.16579072,0.9023437,-1.9153538,-0.004321244,0.8856388,-2.026368,0.12515552,0.8341386,-1.6323285
486,9.738600492477417,0.5,0.0,0.0,-0.36527639627456665,-0.36527639627456665,-0.361623632311821,1.0,0,0.11002375185489655,0.2078644186258316,0.033007144927978516,0.06209709867835045,-0.1299518644809723,0.020108254626393318,1,0.0740969,0.019089743,-0.011675366,0.069560006,0.0032771805,-0.11002375,-0.05928266,-0.03322572,0.0007717082,-0.0770655,0.07238013,-0.066820815,-0.13426608,0.99959946,-1.7222626,-0.1569865,0.9197024,-1.9512951,0.014603399,0.867948,-2.0479445,0.1351177,0.8529592,-1.6447164,-0.112037,1.0,-1.7257652,-0.1361185,0.9206856,-1.9843023,-0.0031813998,0.85798025,-2.047713,0.111998044,0.87467325,-1.6647626
487,9.754769325256348,0.5,0.0,0.0,-0.3666977286338806,-0.3666977286338806,-0.3630307513475418,1.0,0,0.11356738209724426,0.18346942961215973,0.03407013416290283,0.05504079535603523,-0.11502344906330109,0.022120045498013496,1,0.08949801,-0.021197539,-0.031079657,0.06434973,-0.0011276136,-0.11356738,-0.013794702,-0.055037063,0.0027282229,0.0069086924,0.051250566,-0.035985783,-0.13969865,1.0033813,-1.7320997,-0.16237228,0.9177434,-1.9766015,0.020840809,0.84336877,-2.05,0.1498024,0.874928,-1.6375303,-0.11284925,0.997022,-1.7414236,-0.14306736,0.9174051,-2.0106716,0.016702399,0.8268576,-2.0491815,0.151875,0.8903032,-1.648326
488,9.778501510620117,0.5,0.0,0.0,-0.3624368906021118,-0.3624368906021118,-0.3588125216960907,1.0,0,0.12417060136795044,0.20930367708206177,0.03725123405456543,0.06279114633798599,-0.09323700517416,0.020811179652810097,1,0.093856595,-0.049910877,-0.07599346,0.06842064,-0.001318988,-0.1241706,-0.0008073242,-0.05265991,0.022115609,0.035793573,0.03523685,-0.029082092,-0.14853168,0.99574167,-1.7407777,-0.16056651,0.91431946,-1.979789,0.035197385,0.8349534,-2.0430868,0.16549334,0.88973314,-1.6337024,-0.120374694,0.9807684,-1.7635758,-0.14004031,0.91392374,-2.0170403,0.03495519,0.81915545,-2.036452,0.17623141,0.9003042,-1.642427
489,9.794782876968384,0.5,0.0,0.0,-0.363311231136322,-0.363311231136322,-0.3596781188249588,1.0,0,0.1043810099363327,0.19379818439483643,0.03131437301635742,0.05813949182629585,-0.08055391162633896,0.02229961007833481,1,0.06338654,-0.05754857,-0.047944766,0.08037568,-0.026441034,-0.10438101,-0.032667335,-0.05072286,0.012557253,0.03172404,0.045354925,-0.054894764,-0.16822733,1.0063171,-1.7572494,-0.14514667,0.91815615,-1.9928539,0.035120115,0.8302834,-2.05,0.18197916,0.9298713,-1.6366024,-0.14921136,0.9890526,-1.7716328,-0.12103397,0.91022384,-2.0241683,0.025319913,0.8150665,-2.0462327,0.19149637,0.9434778,-1.6530708
490,9.81868314743042,0.5,0.0,0.0,-0.3551276922225952,-0.3551276922225952,-0.35157641530036926,1.0,0,0.10036808252334595,0.2008613795042038,0.03011035919189453,0.0602584071457386,-0.06805424392223358,0.02966601587831974,1,0.07266436,-0.06326843,-0.0398169,0.08709461,-0.03472275,-0.10036808,-0.012358304,-0.006969477,0.0642893,0.06819091,-0.0016959617,0.0403078,-0.189616,1.0108289,-1.7367442,-0.122754484,0.91521347,-2.0055926,0.039572038,0.8200668,-2.0266545,0.19875598,0.9460357,-1.6367533,-0.16781668,0.99184835,-1.7486893,-0.0966261,0.90479666,-2.035703,0.035864547,0.81797594,-2.0073676,0.21921325,0.9455269,-1.624661
491,9.834635496139526,0.5,0.0,0.0,-0.3541644811630249,-0.3541644811630249,-0.35062283635139463,1.0,0,0.08027657866477966,0.1756763458251953,0.02408301830291748,0.052702948451042175,-0.06306081265211105,0.03240982070565224,1,0.046409167,-0.063787244,-0.019389423,0.07633045,-0.04393787,-0.08027658,-0.01536604,-0.02094461,0.03968035,0.0731647,-0.0004740058,0.04959622,-0.19891444,1.0118126,-1.7399924,-0.1159619,0.90590537,-1.9954091,0.05459387,0.81641173,-2.0093257,0.20449372,0.9559311,-1.638981,-0.18499169,0.9926764,-1.7458092,-0.093062766,0.892724,-2.0194921,0.049984057,0.81012833,-1.9974216,0.22644313,0.9557889,-1.6241021
492,9.858689308166504,0.5,0.0,0.0,-0.3589606285095215,-0.3589606285095215,-0.3553710222244263,1.0,0,0.09589598327875137,0.18683911859989166,0.028768792748451233,0.056051719933748245,-0.066680908203125,0.03330238536000252,1,0.04608886,-0.053770747,-0.028263789,0.09589598,-0.017614456,-0.090881646,-0.049772132,-0.049097776,0.008511067,0.030269012,0.04689122,-0.057039108,-0.19433698,1.0151184,-1.746235,-0.11777246,0.8932898,-1.9674648,0.056689315,0.82389486,-2.005028,0.18914123,0.9523828,-1.653958,-0.18051033,0.99898714,-1.7547141,-0.08900367,0.8880055,-1.9947293,0.041757673,0.80916554,-2.0024748,0.19822194,0.96645015,-1.6710697
